1378,Vanilla Snow,3.19,4.36
1379,Boba Milk Tea,7.08,2.33
1380,Almond Milk Tea,3.74,3.27
1381,Banana Milk Tea,7.29,2.86
1382,Barley Chocolate Milk Tea,3.81,2.98
1383,Barley Milk Tea,7.38,3.68
1384,Cappuccino,3.77,2.73
1385,Chocolate Milk Tea,5.62,3.36
1386,Coconut Milk Tea,6.98,2.76
1387,Coffee Jelly with Milk Tea,5.8,4.58
1388,Coffee Milk Tea,5.07,4.37
1389,Ginger Milk Tea,5.12,2.57
1390,Honey Milk Green Tea,4.7,4.37
1391,Honey Milk Tea,7.21,3.03
1392,Honeydew Milk Tea,4.98,2.84
1393,Iced Coffee,6.38,2.75
1394,Jasmine Milk Tea,7.52,2.59
1395,Lavender Milk Tea,4.61,4.59
1396,Lychee Jelly Milk Tea,4.4,3.32
1397,Mocha Cappuccino,5.56,3.37
1398,Pudding Milk Tea,4.71,3.53
1399,Sesame Milk Tea,5.2,2.84
1400,Strawberry Milk Tea,4.37,4.67
1401,Taro Milk Tea,3.83,3.74
1402,Thai Iced Tea,5.28,3.68
1403,Japanese Genmai Green Tea,7.96,2.95
1404,Blueberry Slush,7.29,3.77
1405,Cappuccino Slush,5.21,2.26
1406,Chocolate Slush,3.34,4.89
1407,Coffee Slush,4.95,3.22
1408,Dark Plum Slush,5.74,4.92
1409,Green Apple Slush,4.44,2.25
1410,Green Bean Milk Slush,7.88,2.19
1411,Green Bean Slush,5.82,3.85
1412,Green Mango Slush,6.28,3.28
1413,Honey Green Milk Tea Slush,7.93,2.1
1414,Honey Milk Tea Slush,5.57,3.18
1415,Honeydew Slush,4.29,4.07
1416,Kiwi Slush,3.79,2.85
1417,Lemon Slush,4.71,3.05
1418,Lychee Slush,5.16,3.0
1419,Mango Slush,6.5,2.4
1420,Mint Chocolate Slush,3.24,3.51
1421,Mocha Cappuccino Slush,4.42,3.28
1422,Mo-cha Green Tea Slush,6.42,2.23
1423,Orange Slush,7.95,2.96
1424,Passion Fruit Slush,7.7,4.66
1425,Peach Slush,3.56,3.17
1426,Pina Colada Slush,3.72,2.93
1427,Red Bean Milk Slush,4.77,4.65
1428,Red Bean Slush,4.71,4.8
1429,Royal Milk Tea Slush,4.83,2.51
1430,Sour Plum Slush,7.97,3.61
1431,Strawberry Slush,7.46,4.27
1432,Taro Slush,3.81,2.51
1433,Thai Iced Tea Slush,4.78,4.28
1434,Two Flavor Slush,4.89,2.19
1435,Yogurt Slush,3.92,3.18
1436,Black Tea,7.84,2.1
1437,Coconut Pineapple Tea,5.25,3.37
1438,Coffee,5.66,3.89
1439,Fruit Magic Tea,7.88,3.76
1440,Ginger Longan Tea,6.97,4.57
1441,Ginger Tea,6.97,4.59
1442,Grass Jelly,7.67,3.14
1443,Green Tea,4.42,2.96
1444,Hawaiian Fruit Tea,7.48,4.42
1445,Honey Green Milk Tea,3.05,4.63
1446,Honey Lemon Tea,5.62,2.19
1447,Jack Fruit Tea,5.31,3.48
1448,Longan Tea,4.33,4.7
1449,Magic Fruit Tea,6.04,2.78
1450,Rose Herbal Tea,5.44,3.17
1451,Almond Snow,5.36,4.88
1452,Apple Snow,7.66,4.47
1453,Banana Snow,4.71,2.24
1454,Champagne Grape Snow,5.76,4.89
1455,Chocolate Snow,6.24,3.78
1456,Grape Snow,4.25,3.61
1457,Green Apple Snow,6.43,2.74
1458,Lemon Snow,3.08,3.89
1459,Mango Snow,6.9,2.25
1460,Orange Snow,5.01,3.44
1461,Passion Fruit Snow,7.01,3.62
1462,Peach Snow,7.61,3.4
1463,Peppermint Snow,7.12,4.85
1464,Plum Snow,4.56,4.54
1465,Sour Plum Snow,6.47,4.15
1466,Strawberry Snow,6.44,3.52
1467,Strawberry Yogurt Snow,7.27,3.04
1468,Tangerine Snow,7.89,3.1
1469,Two Flavor Snow,4.92,3.92
1470,Vanilla Snow,3.88,3.41
1471,Boba Milk Tea,6.79,2.89
1472,Almond Milk Tea,4.17,3.98
1473,Banana Milk Tea,6.68,2.47
1474,Barley Chocolate Milk Tea,5.4,4.13
1475,Barley Milk Tea,5.43,4.35
1476,Cappuccino,4.63,2.51
1477,Chocolate Milk Tea,5.06,2.24
1478,Coconut Milk Tea,5.18,3.82
1479,Coffee Jelly with Milk Tea,3.23,4.71
1480,Coffee Milk Tea,3.42,3.86
1481,Ginger Milk Tea,3.59,2.14
1482,Honey Milk Green Tea,6.61,3.71
1483,Honey Milk Tea,4.9,4.53
1484,Honeydew Milk Tea,5.93,4.78
1485,Iced Coffee,5.64,3.05
1486,Jasmine Milk Tea,5.79,2.41
1487,Lavender Milk Tea,3.19,3.14
1488,Lychee Jelly Milk Tea,6.7,3.96
1489,Mocha Cappuccino,3.17,4.4
1490,Pudding Milk Tea,5.82,2.26
1491,Sesame Milk Tea,3.33,4.4
1492,Strawberry Milk Tea,7.33,4.87
1493,Taro Milk Tea,3.48,3.8
1494,Thai Iced Tea,4.65,4.56
1495,Japanese Genmai Green Tea,4.39,3.1
1496,Blueberry Slush,4.82,4.43
1497,Cappuccino Slush,4.45,4.14
1498,Chocolate Slush,7.02,3.52
1499,Coffee Slush,7.23,2.21
1500,Dark Plum Slush,3.04,4.87
1501,Green Apple Slush,4.28,2.11
1502,Green Bean Milk Slush,7.38,3.29
1503,Green Bean Slush,5.29,2.62
1504,Green Mango Slush,3.42,3.91
1505,Honey Green Milk Tea Slush,5.64,4.47
1506,Honey Milk Tea Slush,5.13,2.06
1507,Honeydew Slush,5.58,4.56
1508,Kiwi Slush,3.87,4.46
1509,Lemon Slush,5.34,4.91
1510,Lychee Slush,7.61,4.23
1511,Mango Slush,6.13,2.28
1512,Mint Chocolate Slush,4.52,4.59
1513,Mocha Cappuccino Slush,7.03,3.36
1514,Mo-cha Green Tea Slush,7.03,3.78
1515,Orange Slush,3.4,3.77
1516,Passion Fruit Slush,7.25,2.05
1517,Peach Slush,3.46,2.06
1518,Pina Colada Slush,3.26,2.3
1519,Red Bean Milk Slush,5.89,4.06
1520,Red Bean Slush,4.26,2.66
1521,Royal Milk Tea Slush,6.54,3.43
1522,Sour Plum Slush,7.81,4.31
1523,Strawberry Slush,6.54,3.62
1524,Taro Slush,3.75,2.28
1525,Thai Iced Tea Slush,7.42,2.17
1526,Two Flavor Slush,5.59,3.69
1527,Yogurt Slush,6.9,4.1
1528,Black Tea,5.87,3.14
1529,Coconut Pineapple Tea,3.6,4.6
1530,Coffee,4.79,2.24
1531,Fruit Magic Tea,5.96,3.25
1532,Ginger Longan Tea,5.0,2.13
1533,Ginger Tea,5.67,3.29
1534,Grass Jelly,4.37,3.0
1535,Green Tea,4.72,2.59
1536,Hawaiian Fruit Tea,7.18,4.65
1537,Honey Green Milk Tea,6.46,2.86
1538,Honey Lemon Tea,6.16,4.05
1539,Jack Fruit Tea,6.13,3.88
1540,Longan Tea,6.28,2.71
1541,Magic Fruit Tea,4.61,3.53
1542,Rose Herbal Tea,4.42,3.95
1543,Almond Snow,5.71,3.35
1544,Apple Snow,3.97,2.21
1545,Banana Snow,6.83,2.51
1546,Champagne Grape Snow,4.56,3.96
1547,Chocolate Snow,5.99,3.9
1548,Grape Snow,5.85,4.21
1549,Green Apple Snow,3.07,3.72
1550,Lemon Snow,3.44,3.41
1551,Mango Snow,4.87,4.0
1552,Orange Snow,4.8,4.75
1553,Passion Fruit Snow,3.92,4.99
1554,Peach Snow,3.76,4.69
1555,Peppermint Snow,3.35,3.36
1556,Plum Snow,3.51,4.18
1557,Sour Plum Snow,6.11,4.64
1558,Strawberry Snow,5.05,3.6
1559,Strawberry Yogurt Snow,5.32,2.02
1560,Tangerine Snow,7.09,4.14
1561,Two Flavor Snow,7.21,3.07
1562,Vanilla Snow,3.7,4.69
1563,Boba Milk Tea,4.16,4.4
1564,Almond Milk Tea,3.7,4.63
1565,Banana Milk Tea,5.38,4.56
1566,Barley Chocolate Milk Tea,7.43,4.32
1567,Barley Milk Tea,6.12,2.54
1568,Cappuccino,6.07,4.66
1569,Chocolate Milk Tea,7.92,3.76
1570,Coconut Milk Tea,7.31,4.01
1571,Coffee Jelly with Milk Tea,6.59,3.63
1572,Coffee Milk Tea,4.88,3.4
1573,Ginger Milk Tea,3.37,4.09
1574,Honey Milk Green Tea,3.56,3.11
1575,Honey Milk Tea,7.71,4.27
1576,Honeydew Milk Tea,3.73,2.07
1577,Iced Coffee,7.92,3.69
1578,Jasmine Milk Tea,7.87,4.91
1579,Lavender Milk Tea,4.91,4.39
1580,Lychee Jelly Milk Tea,3.1,3.5
1581,Mocha Cappuccino,5.58,3.65
1582,Pudding Milk Tea,7.72,4.25
1583,Sesame Milk Tea,4.81,2.7
1584,Strawberry Milk Tea,7.32,3.19
1585,Taro Milk Tea,3.26,2.27
1586,Thai Iced Tea,5.7,2.0
1587,Japanese Genmai Green Tea,6.75,2.76
1588,Blueberry Slush,3.57,2.71
1589,Cappuccino Slush,4.1,3.82
1590,Chocolate Slush,3.2,2.3
1591,Coffee Slush,7.07,3.5
1592,Dark Plum Slush,6.0,3.98
1593,Green Apple Slush,7.85,3.23
1594,Green Bean Milk Slush,4.07,3.46
1595,Green Bean Slush,4.31,2.23
1596,Green Mango Slush,3.87,4.41
1597,Honey Green Milk Tea Slush,7.72,3.79
1598,Honey Milk Tea Slush,3.98,3.67
1599,Honeydew Slush,5.35,3.64
1600,Kiwi Slush,7.5,2.79
1601,Lemon Slush,5.25,3.79
1602,Lychee Slush,5.72,2.68
1603,Mango Slush,5.76,3.63
1604,Mint Chocolate Slush,7.02,3.08
1605,Mocha Cappuccino Slush,3.64,4.04
1606,Mo-cha Green Tea Slush,6.37,4.06
1607,Orange Slush,5.43,2.11
1608,Passion Fruit Slush,4.38,3.23
1609,Peach Slush,6.54,4.04
1610,Pina Colada Slush,7.02,3.51
1611,Red Bean Milk Slush,4.69,3.67
1612,Red Bean Slush,4.6,4.87
1613,Royal Milk Tea Slush,6.18,4.99
1614,Sour Plum Slush,6.57,3.64
1615,Strawberry Slush,6.93,2.4
1616,Taro Slush,4.64,3.36
1617,Thai Iced Tea Slush,3.22,3.28
1618,Two Flavor Slush,5.27,4.1
1619,Yogurt Slush,5.39,2.76
1620,Black Tea,6.56,2.89
1621,Coconut Pineapple Tea,5.28,4.69
1622,Coffee,3.02,3.14
1623,Fruit Magic Tea,7.93,3.59
1624,Ginger Longan Tea,5.05,3.4
1625,Ginger Tea,4.11,3.1
1626,Grass Jelly,3.6,2.16
1627,Green Tea,5.31,3.68
1628,Hawaiian Fruit Tea,5.71,2.98
1629,Honey Green Milk Tea,5.81,2.76
1630,Honey Lemon Tea,5.13,2.68
1631,Jack Fruit Tea,7.03,4.01
1632,Longan Tea,4.09,3.97
1633,Magic Fruit Tea,4.59,4.7
1634,Rose Herbal Tea,4.31,4.27
1635,Almond Snow,6.26,4.78
1636,Apple Snow,4.29,4.51
1637,Banana Snow,5.25,2.09
1638,Champagne Grape Snow,7.93,3.17
1639,Chocolate Snow,5.53,3.81
1640,Grape Snow,6.76,4.89
1641,Green Apple Snow,6.93,2.36
1642,Lemon Snow,5.37,4.0
1643,Mango Snow,3.82,4.61
1644,Orange Snow,6.83,4.31
1645,Passion Fruit Snow,4.67,2.68
1646,Peach Snow,7.72,2.74
1647,Peppermint Snow,3.69,4.03
1648,Plum Snow,7.11,2.96
1649,Sour Plum Snow,3.45,3.18
1650,Strawberry Snow,4.49,4.56
1651,Strawberry Yogurt Snow,4.79,2.07
1652,Tangerine Snow,7.42,2.8
1653,Two Flavor Snow,4.36,4.22
1654,Vanilla Snow,4.54,4.44
1655,Boba Milk Tea,7.69,4.76
1656,Almond Milk Tea,4.01,3.0
1657,Banana Milk Tea,7.48,3.14
1658,Barley Chocolate Milk Tea,6.17,4.9
1659,Barley Milk Tea,4.48,2.45
1660,Cappuccino,6.01,3.1
1661,Chocolate Milk Tea,3.98,3.37
1662,Coconut Milk Tea,3.83,4.49
1663,Coffee Jelly with Milk Tea,6.0,2.94
1664,Coffee Milk Tea,4.86,2.45
1665,Ginger Milk Tea,3.08,4.24
1666,Honey Milk Green Tea,6.03,2.56
1667,Honey Milk Tea,6.37,4.52
1668,Honeydew Milk Tea,3.65,3.06
1669,Iced Coffee,5.19,3.42
1670,Jasmine Milk Tea,5.33,3.91
1671,Lavender Milk Tea,7.6,2.29
1672,Lychee Jelly Milk Tea,7.63,2.08
1673,Mocha Cappuccino,4.32,2.36
1674,Pudding Milk Tea,3.74,3.87
1675,Sesame Milk Tea,4.46,2.99
1676,Strawberry Milk Tea,5.27,3.07
1677,Taro Milk Tea,4.67,2.14
1678,Thai Iced Tea,5.21,2.7
1679,Japanese Genmai Green Tea,7.96,2.63
1680,Blueberry Slush,3.43,3.52
1681,Cappuccino Slush,5.21,3.47
1682,Chocolate Slush,7.99,2.22
1683,Coffee Slush,5.74,3.06
1684,Dark Plum Slush,7.55,2.22
1685,Green Apple Slush,5.9,3.55
1686,Green Bean Milk Slush,6.54,4.24
1687,Green Bean Slush,7.45,4.44
1688,Green Mango Slush,6.15,2.69
1689,Honey Green Milk Tea Slush,5.0,2.46
1690,Honey Milk Tea Slush,5.31,2.52
1691,Honeydew Slush,6.22,2.77
1692,Kiwi Slush,7.0,4.26
1693,Lemon Slush,5.32,4.3
1694,Lychee Slush,3.99,3.29
1695,Mango Slush,5.14,4.71
1696,Mint Chocolate Slush,5.04,4.89
1697,Mocha Cappuccino Slush,3.17,3.35
1698,Mo-cha Green Tea Slush,3.72,4.71
1699,Orange Slush,5.21,2.72
1700,Passion Fruit Slush,5.14,4.63
1701,Peach Slush,7.09,2.0
1702,Pina Colada Slush,7.45,3.85
1703,Red Bean Milk Slush,5.08,4.63
1704,Red Bean Slush,5.76,3.68
1705,Royal Milk Tea Slush,5.08,4.49
1706,Sour Plum Slush,7.33,4.52
1707,Strawberry Slush,6.06,2.69
1708,Taro Slush,4.61,4.17
1709,Thai Iced Tea Slush,6.13,2.76
1710,Two Flavor Slush,7.75,4.69
1711,Yogurt Slush,6.08,4.9
1712,Black Tea,3.65,4.11
1713,Coconut Pineapple Tea,5.74,2.54
1714,Coffee,6.05,2.62
1715,Fruit Magic Tea,4.48,3.0
1716,Ginger Longan Tea,4.51,4.63
1717,Ginger Tea,6.96,4.38
1718,Grass Jelly,7.55,4.43
1719,Green Tea,6.67,2.03
1720,Hawaiian Fruit Tea,5.61,4.84
1721,Honey Green Milk Tea,6.3,2.43
1722,Honey Lemon Tea,4.5,3.91
1723,Jack Fruit Tea,5.07,3.14
1724,Longan Tea,7.17,4.01
1725,Magic Fruit Tea,6.25,4.42
1726,Rose Herbal Tea,3.67,2.42
1727,Almond Snow,6.94,3.96
1728,Apple Snow,6.69,2.79
1729,Banana Snow,5.11,4.72
1730,Champagne Grape Snow,7.68,2.82
1731,Chocolate Snow,6.96,4.33
1732,Grape Snow,5.91,3.48
1733,Green Apple Snow,6.86,2.07
1734,Lemon Snow,7.18,2.58
1735,Mango Snow,4.56,4.64
1736,Orange Snow,3.61,2.1
1737,Passion Fruit Snow,7.41,2.49
1738,Peach Snow,4.94,3.62
1739,Peppermint Snow,5.67,2.02
1740,Plum Snow,3.78,4.19
1741,Sour Plum Snow,7.42,3.26
1742,Strawberry Snow,3.29,4.43
1743,Strawberry Yogurt Snow,6.92,3.75
1744,Tangerine Snow,3.07,2.17
1745,Two Flavor Snow,6.16,4.81
1746,Vanilla Snow,5.69,3.22
1747,Boba Milk Tea,5.14,4.63
1748,Almond Milk Tea,3.94,4.71
1749,Banana Milk Tea,7.47,3.26
1750,Barley Chocolate Milk Tea,5.75,4.21
1751,Barley Milk Tea,4.31,3.21
1752,Cappuccino,7.89,3.33
1753,Chocolate Milk Tea,4.79,2.2
1754,Coconut Milk Tea,7.58,4.0
1755,Coffee Jelly with Milk Tea,4.96,2.52
1756,Coffee Milk Tea,7.88,4.59
1757,Ginger Milk Tea,4.92,2.43
1758,Honey Milk Green Tea,3.55,4.83
1759,Honey Milk Tea,6.53,3.7
1760,Honeydew Milk Tea,3.4,4.05
1761,Iced Coffee,5.36,3.68
1762,Jasmine Milk Tea,7.29,4.74
1763,Lavender Milk Tea,5.99,4.97
1764,Lychee Jelly Milk Tea,7.51,2.45
1765,Mocha Cappuccino,5.03,2.87
1766,Pudding Milk Tea,5.17,2.84
1767,Sesame Milk Tea,3.41,4.01
1768,Strawberry Milk Tea,6.26,4.65
1769,Taro Milk Tea,7.2,3.31
1770,Thai Iced Tea,7.4,3.2
1771,Japanese Genmai Green Tea,6.93,4.19
1772,Blueberry Slush,5.06,2.05
1773,Cappuccino Slush,5.6,4.8
1774,Chocolate Slush,4.94,3.08
1775,Coffee Slush,5.98,2.02
1776,Dark Plum Slush,3.85,4.36
1777,Green Apple Slush,6.92,2.99
1778,Green Bean Milk Slush,7.76,2.88
1779,Green Bean Slush,3.81,2.15
1780,Green Mango Slush,3.73,3.95
1781,Honey Green Milk Tea Slush,4.28,2.76
1782,Honey Milk Tea Slush,7.61,2.05
1783,Honeydew Slush,4.47,4.28
1784,Kiwi Slush,7.65,2.35
1785,Lemon Slush,6.07,2.01
1786,Lychee Slush,5.69,3.79
1787,Mango Slush,4.39,4.75
1788,Mint Chocolate Slush,6.98,4.97
1789,Mocha Cappuccino Slush,5.61,4.67
1790,Mo-cha Green Tea Slush,6.91,3.98
1791,Orange Slush,7.27,4.69
1792,Passion Fruit Slush,6.29,4.14
1793,Peach Slush,6.63,4.17
1794,Pina Colada Slush,4.4,2.59
1795,Red Bean Milk Slush,4.73,4.99
1796,Red Bean Slush,4.83,4.57
1797,Royal Milk Tea Slush,5.02,2.07
1798,Sour Plum Slush,5.78,3.3
1799,Strawberry Slush,5.73,2.12
1800,Taro Slush,5.97,2.34
1801,Thai Iced Tea Slush,3.2,2.59
1802,Two Flavor Slush,7.45,4.53
1803,Yogurt Slush,4.33,2.33
1804,Black Tea,3.01,3.56
1805,Coconut Pineapple Tea,3.91,3.44
1806,Coffee,6.6,3.52
1807,Fruit Magic Tea,7.33,2.37
1808,Ginger Longan Tea,6.29,4.98
1809,Ginger Tea,6.12,2.34
1810,Grass Jelly,6.26,4.18
1811,Green Tea,4.21,3.4
1812,Hawaiian Fruit Tea,5.16,4.27
1813,Honey Green Milk Tea,3.42,4.78
1814,Honey Lemon Tea,6.34,3.37
1815,Jack Fruit Tea,6.9,4.78
1816,Longan Tea,6.36,4.33
1817,Magic Fruit Tea,7.59,2.34
1818,Rose Herbal Tea,7.57,3.79
1819,Almond Snow,6.09,3.48
1820,Apple Snow,6.84,4.5
1821,Banana Snow,6.65,3.37
1822,Champagne Grape Snow,4.85,2.19
1823,Chocolate Snow,6.89,2.68
1824,Grape Snow,3.19,2.93
1825,Green Apple Snow,3.35,2.2
1826,Lemon Snow,6.24,4.03
1827,Mango Snow,6.42,2.99
1828,Orange Snow,5.92,3.28
1829,Passion Fruit Snow,4.9,2.18
1830,Peach Snow,5.92,3.92
1831,Peppermint Snow,5.0,2.97
1832,Plum Snow,6.7,3.21
1833,Sour Plum Snow,4.12,4.66
1834,Strawberry Snow,7.59,4.86
1835,Strawberry Yogurt Snow,3.74,2.17
1836,Tangerine Snow,4.0,2.51
1837,Two Flavor Snow,5.05,2.99
1838,Vanilla Snow,4.7,4.81
1839,Boba Milk Tea,3.25,2.86
1840,Almond Milk Tea,4.44,2.17
1841,Banana Milk Tea,5.31,3.57
1842,Barley Chocolate Milk Tea,7.5,4.48
1843,Barley Milk Tea,4.27,3.96
1844,Cappuccino,7.09,3.01
1845,Chocolate Milk Tea,3.91,3.54
1846,Coconut Milk Tea,4.09,2.94
1847,Coffee Jelly with Milk Tea,6.0,3.62
1848,Coffee Milk Tea,7.06,3.8
1849,Ginger Milk Tea,3.61,3.69
1850,Honey Milk Green Tea,5.47,3.12
1851,Honey Milk Tea,3.54,4.72
1852,Honeydew Milk Tea,7.32,2.12
1853,Iced Coffee,6.13,2.54
1854,Jasmine Milk Tea,7.36,2.43
1855,Lavender Milk Tea,6.41,2.47
1856,Lychee Jelly Milk Tea,3.31,3.12
1857,Mocha Cappuccino,3.93,3.48
1858,Pudding Milk Tea,7.9,2.37
1859,Sesame Milk Tea,3.46,2.11
1860,Strawberry Milk Tea,5.41,4.52
1861,Taro Milk Tea,5.08,4.99
1862,Thai Iced Tea,5.04,2.21
1863,Japanese Genmai Green Tea,3.1,2.45
1864,Blueberry Slush,7.08,3.3
1865,Cappuccino Slush,5.15,2.76
1866,Chocolate Slush,6.76,4.94
1867,Coffee Slush,3.88,2.62
1868,Dark Plum Slush,7.93,2.49
1869,Green Apple Slush,6.16,3.06
1870,Green Bean Milk Slush,7.9,2.37
1871,Green Bean Slush,6.46,4.41
1872,Green Mango Slush,5.01,2.47
1873,Honey Green Milk Tea Slush,4.41,2.89
1874,Honey Milk Tea Slush,5.54,2.84
1875,Honeydew Slush,5.68,3.84
1876,Kiwi Slush,6.74,3.98
1877,Lemon Slush,5.61,2.21
1878,Lychee Slush,7.38,3.59
1879,Mango Slush,5.71,3.63
1880,Mint Chocolate Slush,4.11,2.03
1881,Mocha Cappuccino Slush,5.77,2.27
1882,Mo-cha Green Tea Slush,3.56,2.93
1883,Orange Slush,3.91,3.83
1884,Passion Fruit Slush,4.89,3.34
1885,Peach Slush,5.79,2.41
1886,Pina Colada Slush,5.26,4.74
1887,Red Bean Milk Slush,3.42,3.23
1888,Red Bean Slush,3.81,3.21
1889,Royal Milk Tea Slush,3.63,3.21
1890,Sour Plum Slush,7.69,3.01
1891,Strawberry Slush,4.92,2.3
1892,Taro Slush,4.59,4.44
1893,Thai Iced Tea Slush,5.04,3.85
1894,Two Flavor Slush,4.39,4.95
1895,Yogurt Slush,4.96,4.94
1896,Black Tea,6.21,3.16
1897,Coconut Pineapple Tea,6.59,3.46
1898,Coffee,7.78,3.91
1899,Fruit Magic Tea,4.95,2.65
1900,Ginger Longan Tea,6.68,3.49
1901,Ginger Tea,6.63,2.86
1902,Grass Jelly,7.24,4.29
1903,Green Tea,5.04,2.06
1904,Hawaiian Fruit Tea,6.06,4.96
1905,Honey Green Milk Tea,4.32,4.94
1906,Honey Lemon Tea,5.83,4.18
1907,Jack Fruit Tea,5.1,2.27
1908,Longan Tea,6.86,3.72
1909,Magic Fruit Tea,3.8,3.28
1910,Rose Herbal Tea,7.41,2.72
1911,Almond Snow,7.48,2.94
1912,Apple Snow,4.29,3.94
1913,Banana Snow,3.68,2.5
1914,Champagne Grape Snow,5.82,4.3
1915,Chocolate Snow,4.45,3.29
1916,Grape Snow,3.6,4.73
1917,Green Apple Snow,7.84,2.45
1918,Lemon Snow,3.16,2.84
1919,Mango Snow,4.68,4.6
1920,Orange Snow,4.64,2.23
1921,Passion Fruit Snow,7.24,2.24
1922,Peach Snow,5.34,2.6
1923,Peppermint Snow,6.47,2.36
1924,Plum Snow,4.1,4.62
1925,Sour Plum Snow,5.37,4.56
1926,Strawberry Snow,5.84,4.5
1927,Strawberry Yogurt Snow,5.84,2.78
1928,Tangerine Snow,3.65,4.08
1929,Two Flavor Snow,4.73,2.28
1930,Vanilla Snow,5.44,4.6
1931,Boba Milk Tea,3.29,4.97
1932,Almond Milk Tea,3.1,4.26
1933,Banana Milk Tea,7.31,2.91
1934,Barley Chocolate Milk Tea,5.97,4.42
1935,Barley Milk Tea,3.33,2.03
1936,Cappuccino,6.03,3.97
1937,Chocolate Milk Tea,4.35,2.7
1938,Coconut Milk Tea,6.77,3.0
1939,Coffee Jelly with Milk Tea,7.77,2.15
1940,Coffee Milk Tea,4.05,4.14
1941,Ginger Milk Tea,5.76,4.81
1942,Honey Milk Green Tea,5.14,3.52
1943,Honey Milk Tea,5.02,4.96
1944,Honeydew Milk Tea,4.44,3.32
1945,Iced Coffee,6.58,3.98
1946,Jasmine Milk Tea,5.16,2.83
1947,Lavender Milk Tea,6.83,2.65
1948,Lychee Jelly Milk Tea,4.76,3.76
1949,Mocha Cappuccino,4.9,4.0
1950,Pudding Milk Tea,3.73,2.87
1951,Sesame Milk Tea,3.05,2.51
1952,Strawberry Milk Tea,7.74,4.47
1953,Taro Milk Tea,5.81,3.83
1954,Thai Iced Tea,6.22,2.7
1955,Japanese Genmai Green Tea,7.9,4.9
1956,Blueberry Slush,6.86,4.32
1957,Cappuccino Slush,3.45,2.43
1958,Chocolate Slush,5.8,2.04
1959,Coffee Slush,3.41,4.67
1960,Dark Plum Slush,6.52,4.62
1961,Green Apple Slush,4.78,3.77
1962,Green Bean Milk Slush,4.98,4.06
1963,Green Bean Slush,4.52,3.71
1964,Green Mango Slush,6.16,3.15
1965,Honey Green Milk Tea Slush,5.62,3.55
1966,Honey Milk Tea Slush,3.8,4.77
1967,Honeydew Slush,6.67,3.78
1968,Kiwi Slush,5.47,3.34
1969,Lemon Slush,3.68,3.19
1970,Lychee Slush,3.13,4.41
1971,Mango Slush,3.14,2.63
1972,Mint Chocolate Slush,4.41,3.8
1973,Mocha Cappuccino Slush,5.76,2.72
1974,Mo-cha Green Tea Slush,7.53,4.86
1975,Orange Slush,6.07,2.67
1976,Passion Fruit Slush,7.84,3.6
1977,Peach Slush,7.04,4.42
1978,Pina Colada Slush,3.68,4.87
1979,Red Bean Milk Slush,3.24,3.89
1980,Red Bean Slush,7.74,3.67
1981,Royal Milk Tea Slush,6.74,4.01
1982,Sour Plum Slush,3.45,3.67
1983,Strawberry Slush,3.88,4.17
1984,Taro Slush,4.59,4.57
1985,Thai Iced Tea Slush,4.57,2.69
1986,Two Flavor Slush,4.19,2.77
1987,Yogurt Slush,6.01,2.49
1988,Black Tea,5.05,4.46
1989,Coconut Pineapple Tea,4.28,3.04
1990,Coffee,5.07,2.69
1991,Fruit Magic Tea,6.73,4.5
1992,Ginger Longan Tea,3.09,4.38
1993,Ginger Tea,5.22,4.96
1994,Grass Jelly,5.15,4.8
1995,Green Tea,4.26,4.47
1996,Hawaiian Fruit Tea,4.61,4.52
1997,Honey Green Milk Tea,7.66,3.13
1998,Honey Lemon Tea,7.93,3.09
1999,Jack Fruit Tea,4.13,4.17
2000,Longan Tea,3.39,2.6
2001,Magic Fruit Tea,7.17,2.93
2002,Rose Herbal Tea,7.82,3.62
2003,Almond Snow,3.96,2.23
2004,Apple Snow,5.09,2.41
2005,Banana Snow,5.86,4.77
2006,Champagne Grape Snow,6.64,2.18
2007,Chocolate Snow,5.48,4.78
2008,Grape Snow,7.75,4.81
2009,Green Apple Snow,5.43,2.18
2010,Lemon Snow,7.02,4.14
2011,Mango Snow,6.31,3.38
2012,Orange Snow,5.24,3.57
2013,Passion Fruit Snow,6.01,3.8
2014,Peach Snow,4.87,3.87
2015,Peppermint Snow,7.04,4.04
2016,Plum Snow,4.47,3.28
2017,Sour Plum Snow,7.4,4.34
2018,Strawberry Snow,4.79,2.23
2019,Strawberry Yogurt Snow,7.49,3.24
2020,Tangerine Snow,7.04,2.08
2021,Two Flavor Snow,4.55,3.02
2022,Vanilla Snow,6.6,4.11
2023,Boba Milk Tea,3.17,3.34
2024,Almond Milk Tea,6.8,2.6
2025,Banana Milk Tea,5.34,4.04
2026,Barley Chocolate Milk Tea,3.26,3.62
2027,Barley Milk Tea,7.77,2.63
2028,Cappuccino,7.0,4.06
2029,Chocolate Milk Tea,5.71,4.3
2030,Coconut Milk Tea,4.06,4.45
2031,Coffee Jelly with Milk Tea,7.2,4.72
2032,Coffee Milk Tea,7.01,3.38
2033,Ginger Milk Tea,5.09,3.09
2034,Honey Milk Green Tea,7.3,2.97
2035,Honey Milk Tea,6.28,2.35
2036,Honeydew Milk Tea,6.13,2.02
2037,Iced Coffee,7.62,3.16
2038,Jasmine Milk Tea,7.13,2.5
2039,Lavender Milk Tea,7.99,4.47
2040,Lychee Jelly Milk Tea,5.06,4.03
2041,Mocha Cappuccino,5.23,4.72
